ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2245285-20190216,2640281,375959,1,WHM REVERE LLC,WYNDHAM GRAND CHICAGO RIVERFRONT,71 E WACKER DR 1-39,CHICAGO,IL,60601,42,9,42-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2245285,RENEW,,12/15/2018,01/14/2019,N,02/16/2019,02/15/2021,01/14/2019,01/18/2019,AAC,11/23/2020,,41.887756523,-87.625518192,"(41.88775652273528, -87.62551819161445)"
2205301-20181016,2618439,64292,2,PACIFIC TAI LCC.,BEST WESTERN GRANT PARK HOTEL,1100 S MICHIGAN AVE  1,CHICAGO,IL,60605,4,8,4-8,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205301,RENEW,,08/15/2018,10/08/2018,N,10/16/2018,07/15/2021,10/08/2018,10/09/2018,AAI,,,41.869255756,-87.624276595,"(41.86925575643569, -87.6242765954789)"
2204419-20190416,2648249,17830,1,1409 W DIVERSEY CORPORATION,BELLWOOD HOTEL,1409 W DIVERSEY PKWY,CHICAGO,IL,60614,32,43,32-43,19,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204419,RENEW,,02/22/2019,04/26/2019,N,04/16/2019,07/15/2021,04/26/2019,05/06/2019,AAI,,,41.932364186,-87.663958205,"(41.93236418581162, -87.66395820494346)"
2206184-20190316,2643972,258836,3,WHITE LODGING SERVICES CORPORATION,RESIDENCE INN,410 N DEARBORN ST,CHICAGO,IL,60610,42,55,42-55,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206184,RENEW,,01/15/2019,02/25/2019,N,03/16/2019,07/15/2021,02/25/2019,02/26/2019,AAI,,,41.889634253,-87.6297443,"(41.88963425287828, -87.62974429986244)"
2522874-20170809,2522874,415350,1,CEDAR PROPERTY LLC,VICEROY HOTEL,1118 N STATE ST 1-17,CHICAGO,IL,60610,2,60,2-60,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2522874,ISSUE,03/30/2017,06/05/2017,06/05/2017,Y,08/09/2017,08/15/2019,08/04/2017,08/07/2017,AAI,,,41.902311916,-87.628497381,"(41.902311915686454, -87.62849738136275)"
2379581-20170916,2547957,396182,1,CP CHICAGO O'HARE LLC,CHICAGO MARRIOTT O'HARE HOTEL,8535 W HIGGINS RD,CHICAGO,IL,60631,41,28,41-28,16,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2379581,RENEW,,07/15/2017,08/23/2017,N,09/16/2017,09/15/2019,08/23/2017,08/24/2017,AAI,,,41.986788586,-87.840124173,"(41.9867885856625, -87.84012417346162)"
2206585-20180816,2604408,281107,1,CUMBERLAND KENNEDY HOSPITALITY INC.,HOLIDAY INN CHICAGO O'HARE,5615 N CUMBERLAND AVE 1,CHICAGO,IL,60631,41,32,41-32,16,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206585,RENEW,,06/15/2018,08/07/2018,N,08/16/2018,10/15/2020,08/07/2018,08/08/2018,AAI,,,41.981428164,-87.836434302,"(41.98142816417737, -87.83643430209348)"
2207515-20170316,2509242,319267,1,"900 HOTEL VENTURE, LLC","900 HOTEL VENTURE, LLC / DBA FOUR SEASONS HOTEL CHICAGO",120 E DELAWARE PL 1,CHICAGO,IL,60611,42,61,42-61,18,4404,Regulated Business License,676 | 745,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2207515,RENEW,,01/15/2017,02/24/2017,N,03/16/2017,03/15/2019,02/24/2017,02/27/2017,AAI,,,41.899304096,-87.625236491,"(41.89930409644498, -87.62523649147974)"
2206564-20170716,2531946,280125,1,"KING DRIVE HOSPITALITY GROUP, INC",BEST MOTEL,6535 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60637,20,47,20-47,3,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206564,RENEW,,05/15/2017,05/25/2017,N,07/16/2017,07/15/2019,05/25/2017,05/25/2017,AAI,,,41.775555482,-87.6153632,"(41.7755554821443, -87.61536320026384)"
2206544-20170316,2508848,279209,1,"RUSH ONTARIO, LLC",AC MARRIOTT CHICAGO DOWNTOWN,630 N RUSH ST,CHICAGO,IL,60611,42,22,42-22,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206544,RENEW,,01/15/2017,03/06/2017,N,03/16/2017,03/15/2019,03/06/2017,03/07/2017,AAI,,,41.893352438,-87.625566988,"(41.89335243769719, -87.62556698832533)"
2205266-20180916,2610880,62544,20,HYATT CORPORATION,HYATT REGENCY MCCORMICK PLACE HOTEL,2233 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60616,4,6,4-6,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205266,RENEW,,07/15/2018,08/14/2018,N,09/16/2018,10/15/2020,08/09/2018,08/10/2018,AAI,,,41.852075574,-87.618850804,"(41.852075574499366, -87.61885080391755)"
2207160-20180916,2612319,306327,1,ECD-GREAT STREET LLC,THE WIT,201 N STATE ST 1-27,CHICAGO,IL,60601,42,9,42-9,1,4404,Regulated Business License,676 | 745,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2207160,RENEW,,07/15/2018,07/18/2018,N,09/16/2018,10/15/2020,07/18/2018,07/19/2018,AAI,,1,41.885778195,-87.627793737,"(41.88577819486805, -87.62779373655565)"
2232868-20190916,2681686,378858,1,"SMART HOTELS/OLYMPIA CHICAGO, LLC",HYATT PLACE CHICAGO SOUTH,5225 S HARPER AVE 1-6,CHICAGO,IL,60615,4,47,4-47,2,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2232868,RENEW,,07/15/2019,08/14/2019,N,09/16/2019,09/15/2021,08/14/2019,08/28/2019,AAI,,61,41.800186333,-87.588918284,"(41.80018633323197, -87.5889182840831)"
2207779-20190216,2639181,326754,1,"SURF HOTEL INVESTMENTS, LLC",THE WILLOWS HOTEL,555 W SURF ST 1 - 4,CHICAGO,IL,60657,44,41,44-41,19,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207779,RENEW,,12/15/2018,01/10/2019,N,02/16/2019,07/15/2021,01/10/2019,01/11/2019,AAI,,8,41.934155073,-87.64356159,"(41.934155073209475, -87.6435615899184)"
2204342-20190316,2642656,14647,1,HCD CHICAGO CORPORATION,OMNI CHICAGO HOTEL,674-678 N MICHIGAN AVE,CHICAGO,IL,60611,42,48,42-48,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204342,RENEW,,01/15/2019,02/20/2019,N,03/16/2019,07/15/2021,01/16/2019,03/13/2019,AAI,,,41.894754369,-87.624394347,"(41.89475436857259, -87.6243943466027)"
2671122-20190613,2671122,418109,92,SONDER USA INC.,SONDER USA,808 S MICHIGAN AVE 8-10 & 14-20,CHICAGO,IL,60605,4,25,4-25,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2671122,ISSUE,06/03/2019,06/07/2019,06/07/2019,N,06/13/2019,12/15/2019,06/12/2019,06/13/2019,AAI,,,41.871717548,-87.624312777,"(41.87171754808042, -87.62431277689711)"
2551703-20170908,2551703,420836,1,Cicero Hotel LLC,Cicero Hotel /DBA Cicero Hotel,"4501-4559 S CICERO AVE 1ST, 2ND & 3RD FLOOR",CHICAGO,IL,60632,22,12,22-12,8,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2551703,ISSUE,08/28/2017,08/28/2017,08/28/2017,N,09/08/2017,09/15/2019,09/08/2017,09/08/2017,AAI,,,41.811185076,-87.743105141,"(41.81118507568973, -87.74310514123519)"
2220585-20170516,2521029,377890,1,PHRM CHICAGO LLC,KINZIE HOTEL,20 W KINZIE ST 1-6,CHICAGO,IL,60654,42,55,42-55,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2220585,RENEW,,03/15/2017,04/18/2017,N,05/16/2017,05/15/2019,04/18/2017,04/19/2017,AAI,,,41.889352033,-87.62884885,"(41.889352033013864, -87.62884885027287)"
2210826-20181016,2619820,373699,1,"SUNSTONE EAST GRAND LESSEE, INC.",HILTON GARDEN INN CHICAGO DOWNTOWN/MAGNIFICENT MILE,10 E GRAND AVE 1-23,CHICAGO,IL,60611,42,22,42-22,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2210826,RENEW,,08/15/2018,10/04/2018,N,10/16/2018,10/15/2020,10/04/2018,11/06/2018,AAI,,,41.891791463,-87.627657741,"(41.8917914631124, -87.62765774119987)"
2363902-20170416,2516003,394609,1,DHC FOOD & BEVERAGE CORPORATION,MARRIOTT CHICAGO MEDICAL DISTRICT,625 S ASHLAND AVE 1-4,CHICAGO,IL,60607,28,21,28-21,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2363902,RENEW,,02/15/2017,03/08/2017,N,04/16/2017,04/15/2019,03/08/2017,03/09/2017,AAI,,,41.873434566,-87.666433681,"(41.87343456580039, -87.66643368144297)"
2205303-20171016,2552909,64400,1,MIDWAY AIRPORT LIMITED,QUALITY INN,7353 S CICERO AVE,CHICAGO,IL,60629,18,32,18-32,8,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205303,RENEW,,08/31/2017,10/02/2017,N,10/16/2017,10/15/2019,10/02/2017,10/03/2017,AAI,,,41.759129714,-87.741553649,"(41.75912971390726, -87.74155364936757)"
2551837-20171206,2551837,420934,1,GINOSI CHICAGO CORPORATION,GINOSI APARTELS,417 S DEARBORN ST 2-11,CHICAGO,IL,60605,34,49,34-49,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2551837,ISSUE,08/30/2017,11/07/2017,11/20/2017,N,12/06/2017,12/15/2019,12/05/2017,12/06/2017,AAC,08/14/2018,,41.876470432,-87.629105623,"(41.87647043179207, -87.62910562275891)"
2207651-20170316,2509277,322810,1,401 NORTH WABASH AVENEUE HOTEL CONDOMINIUM ASSOCIATION,401 NORTH WABASH AVENUE HOTEL CONDOMINIUM ASSOCIATON,401 N WABASH AVE 1-27,CHICAGO,IL,60611,42,55,42-55,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207651,RENEW,,01/15/2017,04/05/2017,N,03/16/2017,03/15/2019,04/05/2017,04/06/2017,AAI,,,41.889284014,-87.626548548,"(41.889284013529334, -87.62654854794113)"
2205798-20180816,2603940,213934,1,"HRH, L.L.C.",SPRINGHILL SUITES BY MARRIOTT,8101 W HIGGINS RD,CHICAGO,IL,60631,41,55,41-55,16,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205798,RENEW,,06/15/2018,07/16/2018,N,08/16/2018,10/15/2020,07/16/2018,07/17/2018,AAI,,,41.985318073,-87.829818376,"(41.98531807250436, -87.82981837555997)"
2205309-20180516,2585356,64978,1,WESTLOOP EQUITIES LLC,HOLIDAY INN SUITES,506 W HARRISON ST 1ST,CHICAGO,IL,60607,28,28,28-28,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205309,RENEW,,03/15/2018,05/11/2018,N,05/16/2018,05/15/2020,05/11/2018,05/14/2018,AAI,,,41.874512154,-87.639864709,"(41.87451215422576, -87.63986470914409)"
2522938-20180329,2522938,396209,1,"613 NORTH WELLS STREET, LLC",FOUND HOTEL-CHICAGO RIVER NORTH,611-613 N WELLS ST 1ST,CHICAGO,IL,60654,42,46,42-46,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2522938,ISSUE,04/03/2017,10/10/2017,10/10/2017,N,03/29/2018,04/15/2020,03/29/2018,03/29/2018,AAI,,,41.892790447,-87.633953583,"(41.89279044658767, -87.63395358331424)"
2641537-20190227,2641537,455266,1,"CHESTNUT STREET HOTEL MANAGEMENT, LLC",TREMONT CHICAGO HOTEL AT MAGNIFICENT MILE,100 E CHESTNUT ST,CHICAGO,IL,60611,42,34,42-34,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2641537,ISSUE,12/21/2018,12/21/2018,12/21/2018,N,02/27/2019,03/15/2021,02/21/2019,02/27/2019,AAC,12/31/2019,,41.898476193,-87.625523758,"(41.89847619293213, -87.62552375805997)"
2207777-20190216,2639174,326750,1,"BELMONT HOTEL INVESTMENTS, LLC",CITY SUITES HOTEL,933 W BELMONT AVE 1 - 4,CHICAGO,IL,60657,44,20,44-20,19,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207777,RENEW,,12/15/2018,01/10/2019,N,02/16/2019,07/15/2021,01/10/2019,01/11/2019,AAI,,17,41.939818919,-87.652819706,"(41.93981891880396, -87.65281970598932)"
2390847-20190516,2656376,393024,1,INTEGRATED MOTOR CLUB LLC,HAMPTON INN CHICAGO DOWNTOWN,68 E WACKER PL,CHICAGO,IL,60601,42,9,42-9,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2390847,RENEW,,03/15/2019,05/02/2019,N,05/16/2019,07/15/2021,05/02/2019,05/03/2019,AAI,,,41.886923068,-87.625277939,"(41.88692306764254, -87.62527793861675)"
2207229-20190316,2644370,309247,1,"WWL DHOTEL INVESTORS, L.L.C.",DRAKE HOTEL - VALET OPER,140 E WALTON PL,CHICAGO,IL,60611,2,29,2-29,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207229,RENEW,,01/15/2019,03/01/2019,N,03/16/2019,07/15/2021,03/01/2019,03/14/2019,AAI,,,41.900118457,-87.623980519,"(41.90011845725853, -87.62398051946951)"
2207473-20190316,2644456,317381,1,"HCP OXFORD OBG CASS PROPERTY COMPANY, LLC",HOLIDAY INN EXPRESS MAG MILE CASS,640 N WABASH AVE 1-16,CHICAGO,IL,60611,42,22,42-22,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207473,RENEW,,01/15/2019,02/25/2019,N,03/16/2019,07/15/2021,02/25/2019,04/25/2019,AAI,,,41.893691307,-87.62692024,"(41.89369130700822, -87.62692024021078)"
2205418-20170316,2508080,65487,2,"CHICAGO HOTEL HOLDINGS, INC.",MILLENNIUM KNICKERBOCKER HOTEL-NIX,163 E WALTON ST 2ND F,CHICAGO,IL,60611,2,35,2-35,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205418,RENEW,,01/15/2017,03/07/2017,N,03/16/2017,03/15/2019,03/07/2017,03/08/2017,AAI,,,41.899914674,-87.623059512,"(41.89991467356533, -87.62305951230135)"
2204319-20170316,2507235,9456,1,SCH&T CORPORATION OF ILLINOIS,SHERATON CHICAGO HOTEL & TOWER,301 E NORTH WATER ST,CHICAGO,IL,60611,42,31,42-31,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204319,RENEW,,01/15/2017,02/28/2017,N,03/16/2017,03/15/2019,02/28/2017,03/01/2017,AAI,,,41.88945828,-87.620368376,"(41.88945828010943, -87.62036837642913)"
2204319-20190316,2642554,9456,1,SCH&T CORPORATION OF ILLINOIS,SHERATON CHICAGO HOTEL & TOWER,301 E NORTH WATER ST,CHICAGO,IL,60611,42,31,42-31,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204319,RENEW,,01/15/2019,02/25/2019,N,03/16/2019,07/15/2021,02/25/2019,02/26/2019,AAI,,,41.88945828,-87.620368376,"(41.88945828010943, -87.62036837642913)"
2207411-20180716,2598103,315270,1,"SOUTH SHORE MOTEL & SUITES, INC.","SOUTH SHORE MOTEL & SUTIES, INC.",8101 S STONY ISLAND AVE,CHICAGO,IL,60617,8,2,8-2,4,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207411,RENEW,,05/15/2018,06/16/2018,N,07/16/2018,07/15/2020,06/16/2018,06/18/2018,AAI,,50,41.747758854,-87.585300236,"(41.747758854371085, -87.58530023551424)"
2205633-20181016,2618543,201059,1,"American Youth Hostels - Chicago, Inc.",Hostelling International - Chicago,24 E CONGRESS PKWY,CHICAGO,IL,60605,4,49,4-49,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205633,RENEW,,08/15/2018,09/19/2018,N,10/16/2018,10/15/2020,09/19/2018,12/05/2018,AAI,,1,41.87578549,-87.626706425,"(41.87578548951963, -87.62670642508995)"
2205265-20180916,2610869,62544,17,HYATT CORPORATION,HYATT REGENCY CHICAGO,151 E WACKER DR  LOBBY,CHICAGO,IL,60601,42,44,42-44,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205265,RENEW,,07/15/2018,08/16/2018,N,09/16/2018,09/15/2020,08/16/2018,09/13/2018,AAI,,,41.887999887,-87.622565133,"(41.88799988734853, -87.62256513255957)"
2506121-20190616,2662872,404402,1,Integrated 32 West Randolph LLC,CAMBRIA HOTEL & SUITES,32 W RANDOLPH ST,CHICAGO,IL,60601,42,9,42-9,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2506121,RENEW,,04/15/2019,05/23/2019,N,06/16/2019,07/15/2021,05/23/2019,05/24/2019,AAI,,1,41.884592863,-87.629089521,"(41.88459286291501, -87.62908952144605)"
2206664-20190316,2644145,284627,1,CCES Chicago LLC,Embassy Suites Hotel,511 N COLUMBUS DR,CHICAGO,IL,60611,2,26,2-26,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206664,RENEW,,01/15/2019,03/12/2019,N,03/16/2019,07/15/2021,03/12/2019,03/12/2019,AAI,,,41.891404881,-87.62008123,"(41.8914048806943, -87.62008122973772)"
2422817-20170916,2548285,400662,1,"23RD HOSPITALITY, INC.",MIDWAY INN,5335 S PULASKI RD 1 & 2,CHICAGO,IL,60632,23,26,23-26,8,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2422817,RENEW,,07/15/2017,03/07/2019,N,09/16/2017,09/15/2019,03/07/2019,03/08/2019,AAC,03/18/2019,,41.795812441,-87.723088059,"(41.79581244076124, -87.72308805858424)"
2578697-20180727,2578697,402246,2,"360 MANAGEMENT COMPANY, LLC",LONDONHOUSE HOTEL,85 E WACKER DR 1-23,CHICAGO,IL,60601,42,42,42-42,1,4404,Regulated Business License,670 | 676 | 745,Health Club | Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2578697,C_EXPA,01/30/2018,05/09/2018,06/05/2018,N,07/27/2018,06/15/2020,07/27/2018,07/27/2018,AAI,,,41.88809629,-87.625177279,"(41.888096290381576, -87.62517727895694)"
2205605-20180216,2571350,86429,2,"BW RIVER NORTH HOTEL, LLC",BEST WESTERN RIVER NORTH HOTEL,125 W OHIO ST,CHICAGO,IL,60654,42,46,42-46,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205605,RENEW,,12/15/2017,01/04/2018,N,02/16/2018,02/15/2020,01/04/2018,01/05/2018,AAI,,,41.892303666,-87.632268607,"(41.8923036656378, -87.63226860744216)"
2206737-20170616,2525794,288417,1,CARLTON  MIDWAY CORP.,CARLTON  INN MIDWAY,4944 S ARCHER AVE,CHICAGO,IL,60632,14,13,14-13,8,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206737,RENEW,,04/15/2017,04/24/2017,N,06/16/2017,06/15/2019,04/24/2017,04/25/2017,AAI,,39,41.803466981,-87.72178643,"(41.80346698060006, -87.72178642964842)"
2210294-20190620,2671635,368947,1,WALDORF=ASTORIA MANAGEMENT LLC,WALDORF ASTORIA CHICAGO,11 E WALTON ST,CHICAGO,IL,60611,42,61,42-61,18,4404,Regulated Business License,676 | 745,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2210294,C_CAPA,06/11/2019,06/19/2019,06/20/2019,N,06/20/2019,02/15/2020,06/20/2019,06/20/2019,AAI,,,41.899834921,-87.627799172,"(41.89983492074242, -87.6277991723728)"
2363902-20190416,2651294,394609,1,DHC FOOD & BEVERAGE CORPORATION,MARRIOTT CHICAGO MEDICAL DISTRICT,625 S ASHLAND AVE 1-4,CHICAGO,IL,60607,28,21,28-21,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2363902,RENEW,,02/22/2019,03/22/2019,N,04/16/2019,07/15/2021,03/22/2019,03/25/2019,AAC,06/23/2021,,41.873434566,-87.666433681,"(41.87343456580039, -87.66643368144297)"
2354184-20181016,2620090,392939,1,"MOTEL SLEEPERS, INC.","MOTEL SLEEPERS, INC.",8538 S HOLLAND RD 1-2,CHICAGO,IL,60620,21,31,21-31,6,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2354184,RENEW,,08/15/2018,08/23/2018,N,10/16/2018,10/15/2020,08/23/2018,08/24/2018,AAI,,,41.738747235,-87.632120227,"(41.73874723452457, -87.63212022659707)"
2205279-20180316,2576097,62990,1,2600 WEST BRYN MAWR INC,GUEST HOUSE MOTEL,2600 W BRYN MAWR AVE,CHICAGO,IL,60659,40,19,40-19,20,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205279,RENEW,,01/15/2018,01/29/2018,N,03/16/2018,03/15/2020,01/29/2018,01/29/2018,AAI,,,41.9832561,-87.69434483,"(41.98325610030791, -87.69434482957838)"
2206664-20170316,2508879,284627,1,CCES Chicago LLC,Embassy Suites Hotel,511 N COLUMBUS DR,CHICAGO,IL,60611,2,26,2-26,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206664,RENEW,,01/15/2017,02/22/2017,N,03/16/2017,03/15/2019,02/22/2017,02/23/2017,AAI,,,41.891404881,-87.62008123,"(41.8914048806943, -87.62008122973772)"
2205295-20190316,2643295,64071,1,909 NORTH MICHIGAN AVENUE CORPORATION,THE WESTIN MICHIGAN AVENUE,909 N MICHIGAN AVE,CHICAGO,IL,60611,2,35,2-35,18,4404,Regulated Business License,676 | 816,Hotel - 7 or More Sleeping Rooms  | Storage or Use of Hazardous Materials,2205295,RENEW,,01/15/2019,03/07/2019,N,03/16/2019,07/15/2021,03/07/2019,03/07/2019,AAI,,,41.899539028,-87.623989,"(41.89953902796158, -87.62398900032618)"
2204227-20180516,2584468,3950,4,MART PLAZA CATERING CORPORATION,HOLIDAY INN MART PLAZA,350 N ORLEANS ST 1 #,CHICAGO,IL,60654,42,9,42-9,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204227,RENEW,,03/15/2018,04/18/2018,N,05/16/2018,05/15/2020,04/18/2018,04/19/2018,AAI,,,41.888741038,-87.637080541,"(41.888741038131876, -87.63708054058772)"
2534855-20170717,2534855,85369,4,"RESIDENCE INN BY MARRIOTT, LLC",RESIDENCE INN,201 E WALTON PL 1,CHICAGO,IL,60611,2,35,2-35,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2534855,C_EXPA,05/16/2017,05/31/2017,05/31/2017,N,07/17/2017,03/15/2019,07/17/2017,07/17/2017,AAI,,,41.899936476,-87.621802445,"(41.899936475960715, -87.62180244533546)"
2492315-20171027,2492315,410203,1,"TCA - 2020 WEST, LLC",MIDTOWN ATHLETIC CLUB AND HOTEL,2444 N ELSTON AVE,CHICAGO,IL,60647,32,34,32-34,14,4404,Regulated Business License,670 | 676 | 745 | 827,Health Club | Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services | Tanning Facility,2492315,ISSUE,09/22/2016,06/20/2017,06/22/2017,Y,10/27/2017,07/15/2019,08/31/2017,09/01/2017,AAI,,,41.925845288,-87.678835724,"(41.925845287841526, -87.67883572432687)"
2570062-20180806,2570062,423641,1,MICHIGAN CERMAK INDIANA LLC,HAMPTON INN / HILTON GARDEN INN / HOME 2 SUITES,123 E CERMAK RD 1-22,CHICAGO,IL,60616,3,17,3-17,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2570062,ISSUE,12/07/2017,05/10/2018,05/10/2018,Y,08/06/2018,10/15/2020,08/06/2018,08/06/2018,AAI,,,41.852774163,-87.622758847,"(41.85277416294525, -87.6227588470712)"
2652770-20190318,2652770,456870,1,AHG HOSPITALITY INC.,AXIS CHICAGO,5315-5347 S PULASKI RD,CHICAGO,IL,60632,23,26,23-26,8,4404,Regulated Business License,676 | 767,Hotel - 7 or More Sleeping Rooms  | Retail Sales of General Merchandise and Non-Perishable Food,2652770,ISSUE,03/05/2019,03/07/2019,03/07/2019,N,03/18/2019,07/15/2021,03/18/2019,03/18/2019,AAI,,,41.796369658,-87.723103688,"(41.796369658416275, -87.7231036884829)"
2646291-20190528,2646291,455884,1,1101 WABASH DEVELOPMENT LLC,HILTON GARDEN INN - CHICAGO DOWNTOWN SOUTH LOOP,1101 S WABASH AVE 23-30,CHICAGO,IL,60605,4,2,4-2,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2646291,ISSUE,01/18/2019,05/17/2019,05/17/2019,N,05/28/2019,07/15/2021,05/28/2019,05/28/2019,AAI,,,41.86918149,-87.625725517,"(41.86918149037602, -87.62572551681154)"
2608571-20181214,2608571,428746,1,"URBANA VARRO HOSPITALITY MANAGEMENT COMPANY, LLC",KINZIE HOTEL,20 W KINZIE ST 1-6,CHICAGO,IL,60654,42,25,42-25,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2608571,ISSUE,06/26/2018,10/03/2018,10/10/2018,N,12/14/2018,12/15/2020,12/03/2018,12/04/2018,AAI,,,41.889352033,-87.62884885,"(41.889352033013864, -87.62884885027287)"
2658567-20191003,2658567,457679,1,"GOLDEN MILE HOTELS, LLC",EUROSTARS MAGNIFICENT MILE,660 N STATE ST 1-26,CHICAGO,IL,60654,42,39,42-39,18,4404,Regulated Business License,670 | 676 | 745,Health Club | Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2658567,ISSUE,03/29/2019,06/27/2019,07/10/2019,N,10/03/2019,10/15/2021,10/03/2019,10/03/2019,AAI,,,41.894183225,-87.628285807,"(41.89418322482492, -87.62828580708)"
2516704-20180914,2516704,414144,1,SMART/OLYMPIA ILLINOIS LLC,SOPHY HYDE PARK,1401-1411 E 53RD ST 1-7,CHICAGO,IL,60615,5,24,5-24,2,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2516704,ISSUE,02/21/2017,04/30/2018,04/30/2018,Y,09/14/2018,10/15/2020,09/14/2018,09/14/2018,AAI,,61,41.799402835,-87.591716635,"(41.799402835491115, -87.59171663522477)"
2517326-20170829,2517326,63921,14,"MARRIOTT INTERNATIONAL, INC.",MARRIOTT MARQUIS CHICAGO,2121 S PRAIRIE AVE 1-40,CHICAGO,IL,60616,3,26,3-26,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2517326,ISSUE,03/02/2017,05/10/2017,05/30/2017,Y,08/29/2017,03/15/2019,07/07/2017,07/10/2017,AAI,,,41.853650885,-87.620533581,"(41.853650885040594, -87.62053358114167)"
