ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2354687-20190216,2638291,86553,10,"SIDE BY SIDE, INC.",SIDETRACK,3345-3355 N HALSTED ST 1ST & 2ND,CHICAGO,IL,60657,44,33,44-33,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2354687,RENEW,,12/15/2018,01/04/2019,N,02/16/2019,07/15/2021,01/04/2019,01/07/2019,AAI,,8,41.943132595,-87.649217665,"(41.94313259451181, -87.64921766458053)"
38491-20181116,2623588,33686,1,"MJE ENTERPRISES, INC.",MARY'S PLACE,6300 N MILWAUKEE AVE 1ST,CHICAGO,IL,60646,39,51,39-51,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,38491,RENEW,,09/15/2018,10/26/2018,N,11/16/2018,11/15/2020,10/26/2018,10/29/2018,AAI,,,41.995126921,-87.785950004,"(41.995126920643685, -87.78595000421599)"
4891-20170716,2530461,24947,1,"GORDON LOUNGE, INC",BREWBAKERS,10350 S WESTERN AVE,CHICAGO,IL,60643,19,61,19-61,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,4891,RENEW,,05/15/2017,06/19/2017,N,07/16/2017,07/15/2019,06/19/2017,06/20/2017,AAI,,20,41.704868712,-87.681719587,"(41.70486871150318, -87.68171958749872)"
34308-20170716,2530561,32563,1,THE UNIVERSITY OF CHICAGO CLOISTERS CLUB,UNIVERSITY OF CHICAGO CLOISTERS CLUB,1212 E 59TH ST  1,CHICAGO,IL,60637,5,41,5-41,2,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,34308,RENEW,,05/15/2017,08/04/2017,N,07/16/2017,07/15/2019,07/11/2017,07/12/2017,AAI,,,41.787921484,-87.595806262,"(41.78792148410527, -87.59580626241898)"
39559-20171016,2552353,15831,2,"LIQUID WIDGETS, L.L.C.",RICKY G'S,7121 N WESTERN AVE,CHICAGO,IL,60645,50,7,50-7,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,39559,RENEW,,08/31/2017,10/19/2017,N,10/16/2017,10/15/2019,10/19/2017,10/20/2017,AAI,,,42.011655182,-87.690087864,"(42.01165518184236, -87.69008786406833)"
73859-20181216,2628519,46345,1,DRAGON LADY LOUNGE CORPORATION,The Wolfhound Bar and Kitchen,3188 N ELSTON AVE 1ST,CHICAGO,IL,60618,35,13,35-13,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,73859,RENEW,,10/15/2018,12/14/2018,N,12/16/2018,12/15/2020,12/14/2018,12/17/2018,AAI,,,41.939094776,-87.698109499,"(41.939094775655015, -87.6981094987177)"
22898-20170216,2595632,9380,1,"KTH, INC.",HIGGINS TAVERN,3259 N RACINE AVE 1,CHICAGO,IL,60657,44,10,44-10,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,22898,RENEW,,05/04/2018,05/04/2018,N,02/16/2017,02/15/2019,05/04/2018,05/04/2018,AAI,,17,41.941616816,-87.658873681,"(41.94161681584836, -87.65887368072896)"
2309114-20181016,2618197,32073,2,"JJ'S BAR , INC.",JACKHAMMER,6406 N CLARK ST 1 & BSMT,CHICAGO,IL,60626,40,28,40-28,24,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2309114,RENEW,,08/15/2018,10/10/2018,N,10/16/2018,07/15/2021,10/10/2018,10/10/2018,AAI,,,41.998257404,-87.670809306,"(41.998257403757584, -87.67080930600724)"
1767831-20190716,2667414,308760,1,"TAVERN ONE, INC.",BLACK CAT LOUNGE,1640 W 115TH ST 1,CHICAGO,IL,60643,21,55,21-55,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1767831,RENEW,,05/15/2019,07/11/2019,N,07/16/2019,07/15/2021,07/11/2019,07/23/2019,AAI,,,41.684899085,-87.663352066,"(41.68489908536175, -87.66335206643785)"
22408-20180716,2596603,29514,1,"MARINO'S SOUTHTOWN TAP, INC.","MARINO'S SOUTHTOWN TAP, INC.",10200 S AVENUE M  1ST,CHICAGO,IL,60617,10,34,10-34,4,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,22408,RENEW,,05/15/2018,07/10/2018,N,07/16/2018,07/15/2020,07/10/2018,07/10/2018,AAI,,,41.709949428,-87.537843863,"(41.709949427519334, -87.53784386347941)"
1888149-20181016,2619226,326961,1,FONZIES INC.,SILVANA,7030 N CLARK ST 1,CHICAGO,IL,60626,49,3,49-3,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1888149,RENEW,,08/15/2018,10/01/2018,N,10/16/2018,10/15/2020,10/01/2018,10/16/2018,AAI,,24,42.009939363,-87.674329536,"(42.00993936349173, -87.67432953633713)"
664-20180116,2565208,124,1,"EL NUEVO GUADALAJARA, INC.",EL NUEVO GUADALAJARA INC,4350 S ASHLAND AVE,CHICAGO,IL,60609,15,16,15-16,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,664,RENEW,,11/15/2017,01/10/2018,N,01/16/2018,01/15/2020,01/10/2018,01/10/2018,AAI,,10,41.814373219,-87.665262548,"(41.81437321852337, -87.66526254784034)"
2022-20191216,2695657,24238,1,1659 INC,CAMINOS DE MICHOACAN,1659 W CULLERTON ST 1ST #,CHICAGO,IL,60608,25,13,25-13,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2022,RENEW,,10/15/2019,12/01/2019,N,12/16/2019,12/15/2021,12/01/2019,12/12/2019,AAI,,,41.854913683,-87.668445775,"(41.85491368268184, -87.66844577531342)"
2542894-20171227,2542894,418537,1,"MLCL GROUP, LLC",PERSONA,408-412 S WELLS ST 1,CHICAGO,IL,60607,34,49,34-49,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2542894,ISSUE,07/06/2017,10/12/2017,09/06/2017,Y,12/27/2017,01/15/2020,12/27/2017,12/27/2017,AAI,,,41.876603277,-87.633834613,"(41.87660327686281, -87.63383461256606)"
2043562-20190816,2674611,355013,1,"KLK BUSINESS ENTERPRISES, INC.",FRITZY'S TAVERN,6156 N CLARK ST 1ST,CHICAGO,IL,60660,40,27,40-27,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2043562,RENEW,,06/15/2019,08/11/2019,N,08/16/2019,08/15/2021,08/11/2019,08/12/2019,AAI,,,41.994331218,-87.670294421,"(41.994331217937656, -87.67029442083536)"
15282-20170116,2497837,6658,1,HONG HUAH INC.,HONG HUAH RESTAURANT,5924 W FULLERTON AVE 1,CHICAGO,IL,60639,30,11,30-11,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,15282,RENEW,,11/15/2016,01/09/2017,N,01/16/2017,01/15/2019,01/09/2017,03/22/2017,AAI,,,41.923957138,-87.77444354,"(41.92395713760071, -87.77444353972444)"
1488072-20191116,2691799,274494,1,"DOROTHY'S LIQUORS, INC.",GO TAVERN & LIQUORS,3219 W ARMITAGE AVE 1,CHICAGO,IL,60647,26,3,26-3,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1488072,RENEW,,09/15/2019,11/12/2019,N,11/16/2019,11/15/2021,11/12/2019,11/13/2019,AAI,,,41.917282274,-87.70777592,"(41.91728227369935, -87.70777592011419)"
2196163-20190416,2650912,376454,1,"STANLEY'S TAVERN, INC.",STANLEY'S,4258 S ASHLAND AVE 1,CHICAGO,IL,60609,12,16,12-16,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2196163,RENEW,,02/22/2019,03/24/2019,N,04/16/2019,07/15/2021,03/24/2019,03/25/2019,AAI,,10,41.815932975,-87.665296328,"(41.815932975471945, -87.66529632778995)"
153-20170416,2513079,62471,1,"JAF, LTD.",JEFFERY PUB,7041 S JEFFERY BLVD,CHICAGO,IL,60649,5,40,5-40,3,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,153,RENEW,,02/15/2017,04/14/2017,N,04/16/2017,04/15/2019,04/14/2017,07/07/2017,AAI,,42,41.766818068,-87.576170828,"(41.7668180675386, -87.5761708282342)"
2340649-20180716,2599350,391295,1,WAGWYZ INC.,NIGHTHAWK,4744 N KIMBALL AVE 1,CHICAGO,IL,60625,33,27,33-27,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2340649,RENEW,,05/15/2018,07/28/2019,N,07/16/2018,07/15/2021,07/28/2019,08/20/2019,AAI,,60,41.967914072,-87.713498313,"(41.9679140724935, -87.71349831277436)"
820-20170816,2537593,24119,1,"FENIX LOUNGE, LTD.",FENIX LOUNGE LTD,2906 N PULASKI RD 1ST,CHICAGO,IL,60641,31,22,31-22,25,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",820,RENEW,,06/15/2017,08/11/2017,N,08/16/2017,08/15/2019,08/11/2017,08/24/2017,AAI,,,41.933845776,-87.727183179,"(41.933845775536575, -87.72718317931765)"
267-20170216,2502303,24019,1,DIGBY INC.,THE CLOSET,3325 N BROADWAY  1ST,CHICAGO,IL,60657,44,15,44-15,19,1472,Music and Dance,916,Music and Dance,267,RENEW,,12/15/2016,02/09/2017,N,02/16/2017,02/15/2019,02/09/2017,02/09/2017,AAI,,8,41.94264743,-87.644332539,"(41.94264743041398, -87.64433253937592)"
2019-20181116,2623079,397,1,"1555 CLUB, INC.",WEEDS TAVERN,1555 N DAYTON ST,CHICAGO,IL,60642,2,12,2-12,18,1472,Music and Dance,916,Music and Dance,2019,RENEW,,09/15/2018,10/19/2018,N,11/16/2018,11/15/2020,10/19/2018,10/22/2018,AAI,,,41.910246721,-87.649336643,"(41.91024672079616, -87.64933664327036)"
35760-20190216,2637941,32932,1,2816 1/2 HALSTED CORP.,HARRIGAN'S,2816 N HALSTED ST 1ST,CHICAGO,IL,60657,44,29,44-29,19,1472,Music and Dance,916,Music and Dance,35760,RENEW,,12/15/2018,01/14/2019,N,02/16/2019,07/15/2021,01/14/2019,01/15/2019,AAI,,8,41.933262074,-87.64917834,"(41.93326207377274, -87.64917834017973)"
38553-20191116,2690745,15642,3,SUBTERRANEAN LIMITED PART.,SUBTERRANEAN CAFE & CABARET,2011 W NORTH AVE 3RD,CHICAGO,IL,60647,1,8,1-8,14,1472,Music and Dance,916,Music and Dance,38553,RENEW,,09/15/2019,09/20/2019,N,11/16/2019,11/15/2021,09/20/2019,09/23/2019,AAI,,33,41.910364022,-87.678062723,"(41.910364021765275, -87.67806272285702)"
38548-20171116,2556490,15642,1,SUBTERRANEAN LIMITED PART.,SUBTERRANEAN CAFE & CABARET,2011 W NORTH AVE # 1ST,CHICAGO,IL,60647,1,8,1-8,14,1472,Music and Dance,916,Music and Dance,38548,RENEW,,09/15/2017,10/26/2017,N,11/16/2017,11/15/2019,10/26/2017,10/27/2017,AAI,,33,41.910364022,-87.678062723,"(41.910364021765275, -87.67806272285702)"
689-20170516,2518898,62495,1,BUCHOLTZ CORP,TOWN HALL PUB,3340 N HALSTED ST 1ST #,CHICAGO,IL,60657,44,42,44-42,19,1472,Music and Dance,916,Music and Dance,689,RENEW,,03/15/2017,04/24/2017,N,05/16/2017,05/15/2019,04/24/2017,04/25/2017,AAI,,17,41.943003997,-87.649509428,"(41.94300399664326, -87.64950942825703)"
40669-20170316,2508038,64192,2,GIBSONS L.L.C.,GIBSONS STEAK HOUSE,1028 N RUSH ST 1ST,CHICAGO,IL,60611,42,24,42-24,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",40669,RENEW,,01/15/2017,02/07/2017,N,03/16/2017,03/15/2019,02/07/2017,02/08/2017,AAI,,,41.901488534,-87.628012422,"(41.901488534319434, -87.62801242215315)"
19552-20171116,2557102,63274,1,"ESTELLE'S CAFE & PUB, LTD.",ESTELLES CAFE & PUB LTD,2013 W NORTH AVE 1ST,CHICAGO,IL,60647,1,8,1-8,14,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",19552,RENEW,,09/15/2017,11/14/2017,N,11/16/2017,11/15/2019,11/14/2017,11/15/2017,AAI,,33,41.910364204,-87.678130428,"(41.910364204247294, -87.6781304283268)"
1957-20170516,2519111,86498,1,EAST BANK CLUB CORPORATION,EAST BANK CLUB,500 N KINGSBURY ST  1ST F,CHICAGO,IL,60610,42,67,42-67,18,1472,Music and Dance,916,Music and Dance,1957,RENEW,,03/15/2017,04/10/2017,N,05/16/2017,05/15/2019,04/10/2017,04/11/2017,AAI,,,41.890684302,-87.639395283,"(41.89068430238799, -87.63939528336996)"
31826-20180216,2570773,14419,1,5 WEST HUBBARD CORP,MOTHER HUBBARDS,5 W HUBBARD ST 1,CHICAGO,IL,60654,42,55,42-55,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",31826,RENEW,,12/15/2017,01/25/2018,N,02/16/2018,02/15/2020,01/25/2018,01/26/2018,AAI,,,41.889951602,-87.628228798,"(41.889951601607, -87.6282287976515)"
10628-20170216,2502333,26486,1,"J. & D. ENTERPRISES OF ILLINOIS, INC.",SHAKERS ON CLARK,3160 N CLARK ST 1ST,CHICAGO,IL,60657,44,20,44-20,19,1472,Music and Dance,916,Music and Dance,10628,RENEW,,12/15/2016,01/16/2017,N,02/16/2017,02/15/2019,01/16/2017,01/18/2017,AAI,,17,41.939250599,-87.65028008,"(41.93925059904862, -87.65028008046899)"
15953-20181216,2628347,27926,1,ERRO INC,MONTROSE SALOON,2933 W MONTROSE AVE 1 #,CHICAGO,IL,60618,33,23,33-23,17,1472,Music and Dance,916,Music and Dance,15953,RENEW,,10/15/2018,02/22/2019,N,12/16/2018,12/15/2020,02/22/2019,02/27/2019,AAI,,60,41.961116939,-87.702274158,"(41.961116939451195, -87.70227415826348)"
37593-20190916,2679078,54620,1,"THE HIDDEN COVE, INC.",THE HIDDEN COVE,5338 N LINCOLN AVE 1,CHICAGO,IL,60625,40,1,40-1,20,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",37593,RENEW,,07/15/2019,09/03/2019,N,09/16/2019,09/15/2021,09/03/2019,09/16/2019,AAI,,,41.978854032,-87.692788772,"(41.978854032341516, -87.69278877219502)"
32815-20190616,2659692,14590,1,MATSUI-JONES CORPORATION,FULL SHILLING,3724-3726 N CLARK ST,CHICAGO,IL,60613,44,50,44-50,19,1472,Music and Dance,916,Music and Dance,32815,RENEW,,04/15/2019,06/27/2019,N,06/16/2019,07/15/2021,06/27/2019,06/28/2019,AAI,,17,41.949706195,-87.658701413,"(41.94970619451691, -87.65870141348526)"
8405-20190916,2678386,4065,1,"CLUB CONTINENTAL, INC.",Cafe Latin Bliss,5515 N LINCOLN AVE,CHICAGO,IL,60625,40,19,40-19,20,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",8405,RENEW,,07/15/2019,08/08/2019,N,09/16/2019,09/15/2021,08/08/2019,08/08/2019,AAI,,,41.981866037,-87.692834057,"(41.98186603682908, -87.69283405676238)"
42730-20180216,2571100,34865,1,SKYLINE MANAGEMENT CO.,SPY BAR,303 W ERIE ST BSMT L101,CHICAGO,IL,60610,42,68,42-68,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",42730,RENEW,,12/15/2017,04/06/2018,N,02/16/2018,02/15/2020,03/09/2018,03/09/2018,AAI,,,41.893856817,-87.635795848,"(41.893856817238635, -87.63579584784382)"
327-20180216,2570431,56,1,R & K SHACK INC,BATON LOUNGE,436 N CLARK ST,CHICAGO,IL,60610,42,46,42-46,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",327,RENEW,,12/15/2017,01/19/2018,N,02/16/2018,02/15/2020,01/19/2018,01/22/2018,AAI,,,41.890275641,-87.631236523,"(41.89027564064878, -87.63123652314604)"
44229-20181216,2628442,35373,1,"HUNGRY BRAIN,INC.",HUNGRY BRAIN,2319 W BELMONT AVE 1,CHICAGO,IL,60618,32,42,32-42,19,1472,Music and Dance,916,Music and Dance,44229,RENEW,,10/15/2018,12/14/2018,N,12/16/2018,07/15/2021,12/14/2018,12/17/2018,AAI,,,41.939364444,-87.686397637,"(41.939364443955505, -87.68639763702431)"
1652-20190416,2647505,318,1,REDFORD'S PUB INC,KINGSTON MINES,2548-2550 N HALSTED ST,CHICAGO,IL,60614,43,39,43-39,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1652,RENEW,,02/15/2019,04/12/2019,N,04/16/2019,07/15/2021,04/12/2019,04/15/2019,AAI,,35,41.928723477,-87.649022578,"(41.92872347700267, -87.64902257806406)"
287-20170816,2537997,62478,1,DIMITRA INC.,THE UNFORGETTABLE BAR,4206 W IRVING PARK RD 1,CHICAGO,IL,60641,45,5,45-5,17,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",287,RENEW,,06/15/2017,08/01/2017,N,08/16/2017,08/15/2019,08/01/2017,08/02/2017,AAI,,,41.953701867,-87.732820359,"(41.95370186712484, -87.73282035885879)"
154-20190416,2648703,62471,1,"JAF, LTD.",JEFFERY PUB,7041 S JEFFERY BLVD,CHICAGO,IL,60649,5,40,5-40,3,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",154,RENEW,,02/22/2019,04/15/2019,N,04/16/2019,07/15/2021,04/15/2019,05/08/2019,AAI,,42,41.766818068,-87.576170828,"(41.7668180675386, -87.5761708282342)"
51237-20170516,2519096,86271,1,"HARD ROCK CAFE INTERNATIONAL (CHICAGO), INC.",HARD ROCK CAFE,63 W ONTARIO ST 1ST,CHICAGO,IL,60610,42,22,42-22,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",51237,RENEW,,03/15/2017,03/28/2017,N,05/16/2017,05/15/2019,03/28/2017,03/29/2017,AAI,,,41.893127755,-87.630562518,"(41.89312775453658, -87.63056251830054)"
2137313-20181116,2623965,86301,5,"WHERE'S THE DUKE, INC.",JOE'S BAR,940 W WEED ST 1ST&MEZZ,CHICAGO,IL,60642,27,46,27-46,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2137313,RENEW,,09/15/2018,11/06/2018,N,11/16/2018,07/15/2021,11/06/2018,11/07/2018,AAI,,,41.90989553,-87.652772439,"(41.9098955303975, -87.65277243899028)"
56211-20180216,2570904,18277,1,"NICK & HOWARD, L.L.C.",UNDERGROUND CHICAGO,56 W ILLINOIS ST LL,CHICAGO,IL,60654,42,20,42-20,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",56211,RENEW,,12/15/2017,01/23/2018,N,02/16/2018,02/15/2020,01/23/2018,01/24/2018,AAI,,,41.890935447,-87.630143101,"(41.890935446552625, -87.63014310123303)"
14623-20181016,2617869,6525,1,SOUTH LOOP CLUB INC,SOUTH LOOP CLUB INC,701 S STATE ST,CHICAGO,IL,60605,4,17,4-17,1,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",14623,RENEW,,08/15/2018,08/31/2018,N,10/16/2018,10/15/2020,08/31/2018,09/04/2018,AAI,,,41.873055576,-87.627417813,"(41.87305557644521, -87.62741781254495)"
6607-20180816,2603532,62779,2,RESTAURANTE ALANIS LTD.,RESTAURANTE ALANIS LTD,4153 W 26TH ST 1ST #,CHICAGO,IL,60623,22,6,22-6,10,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",6607,RENEW,,06/15/2018,07/23/2018,N,08/16/2018,08/15/2020,07/23/2018,07/23/2018,AAI,,25,41.84408107,-87.729074693,"(41.84408106968191, -87.72907469267422)"
831-20171116,2556140,156,1,"LAS VEGAS NITE CLUB, INC.",LAS VEGAS NITE CLUB INC,3702 W ARMITAGE AVE 1,CHICAGO,IL,60647,26,24,26-24,25,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",831,RENEW,,09/15/2017,11/15/2017,N,11/16/2017,11/15/2019,11/15/2017,01/23/2018,AAI,,,41.917360988,-87.719361145,"(41.91736098818671, -87.71936114474791)"
34527-20170216,2502162,14864,1,LITTLE JIM'S INC,LITTLE JIM'S,3501 N HALSTED ST 1ST,CHICAGO,IL,60657,46,24,46-24,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",34527,RENEW,,12/15/2016,01/27/2017,N,02/16/2017,02/15/2019,01/27/2017,01/27/2017,AAC,03/14/2017,18,41.945509753,-87.64928457,"(41.94550975342797, -87.64928456978339)"
8421-20171016,2552109,4068,1,KYMO INC,ALIBIS,6420 N WESTERN AVE,CHICAGO,IL,60645,50,19,50-19,24,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",8421,RENEW,,08/31/2017,10/12/2017,N,10/16/2017,10/15/2019,10/12/2017,10/13/2017,AAI,,43,41.998382026,-87.690051282,"(41.998382026238964, -87.69005128167967)"
155-20170416,2513080,62471,1,"JAF, LTD.",JEFFERY PUB,7041 S JEFFERY BLVD,CHICAGO,IL,60649,5,40,5-40,3,1472,Music and Dance,916,Music and Dance,155,RENEW,,02/15/2017,04/14/2017,N,04/16/2017,04/15/2019,04/14/2017,07/07/2017,AAI,,42,41.766818068,-87.576170828,"(41.7668180675386, -87.5761708282342)"
29134-20170416,2513234,63693,1,"SUNNYDAY TAP, INC.",SUNNYDAY TAP,4953 N ELSTON AVE 1ST #,CHICAGO,IL,60630,39,9,39-9,17,1472,Music and Dance,916,Music and Dance,29134,RENEW,,02/15/2017,04/13/2017,N,04/16/2017,04/15/2019,04/13/2017,04/14/2017,AAI,,,41.970731871,-87.744192066,"(41.97073187089087, -87.74419206627292)"
6608-20180816,2603531,62779,2,RESTAURANTE ALANIS LTD.,RESTAURANTE ALANIS LTD,4153 W 26TH ST 1ST #,CHICAGO,IL,60623,22,6,22-6,10,1472,Music and Dance,916,Music and Dance,6608,RENEW,,06/15/2018,07/23/2018,N,08/16/2018,08/15/2020,07/23/2018,07/23/2018,AAI,,25,41.84408107,-87.729074693,"(41.84408106968191, -87.72907469267422)"
4892-20170716,2530460,24947,1,"GORDON LOUNGE, INC",BREWBAKERS,10350 S WESTERN AVE,CHICAGO,IL,60643,19,61,19-61,22,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",4892,RENEW,,05/15/2017,06/19/2017,N,07/16/2017,07/15/2019,06/19/2017,06/20/2017,AAI,,20,41.704868712,-87.681719587,"(41.70486871150318, -87.68171958749872)"
8919-20181216,2628320,25991,1,CHUCK'S & ED'S TAVERN INC,CHUCK'S & ED'S TAVERN,3556 W BELMONT AVE 1ST,CHICAGO,IL,60618,35,999,35-999,17,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",8919,RENEW,,10/15/2018,11/06/2018,N,12/16/2018,12/15/2020,11/06/2018,11/07/2018,AAI,,,41.939327763,-87.717261963,"(41.93932776333894, -87.71726196252287)"
2288826-20180216,2570845,16085,3,"FOREGIVENESS, INC.",MAPLE & ASH/ EIGHT BAR,6-8 W MAPLE ST,CHICAGO,IL,60610,2,60,2-60,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2288826,RENEW,,12/15/2017,01/23/2018,N,02/16/2018,02/15/2020,01/23/2018,01/24/2018,AAI,,,41.901990808,-87.628593803,"(41.90199080838916, -87.62859380325996)"
34309-20190716,2666046,32563,1,THE UNIVERSITY OF CHICAGO CLOISTERS CLUB,UNIVERSITY OF CHICAGO CLOISTERS CLUB,1212 E 59TH ST  1,CHICAGO,IL,60637,5,41,5-41,2,1472,Music and Dance,916,Music and Dance,34309,RENEW,,05/15/2019,06/04/2019,N,07/16/2019,07/15/2021,06/04/2019,06/05/2019,AAI,,,41.787921484,-87.595806262,"(41.78792148410527, -87.59580626241898)"
17183-20181116,2623184,7033,1,"MARIA'S LOUNGE II, LTD.",MARIA'S LOUNGE,1734 W DIVISION ST,CHICAGO,IL,60622,1,5,1-5,14,1472,Music and Dance,916,Music and Dance,17183,RENEW,,09/15/2018,11/13/2018,N,11/16/2018,07/15/2021,11/13/2018,11/14/2018,AAI,,33,41.903390973,-87.671449,"(41.90339097291334, -87.67144899975825)"
24204-20171016,2552566,29983,1,"AS TIME GOES BY II, LTD.",AS TIME GOES BY II LTD.,7706 W BELMONT AVE,CHICAGO,IL,60634,38,40,38-40,16,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",24204,RENEW,,08/31/2017,10/12/2017,N,10/16/2017,10/15/2019,10/12/2017,10/13/2017,AAI,,,41.937994149,-87.819283117,"(41.9379941491104, -87.81928311687304)"
37458-20170116,2497914,15416,1,GRAND CENTRAL CORPORATION,JEREZ SPORT BAR AND GRILL,5726 W GRAND AVE,CHICAGO,IL,60639,36,21,36-21,25,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",37458,RENEW,,11/15/2016,12/05/2016,N,01/16/2017,01/15/2019,12/05/2016,01/17/2017,AAI,,,41.919526594,-87.769375827,"(41.919526594497476, -87.76937582701346)"
12572-20190416,2648986,85717,3,"LAS FUENTES, INCORPORATED",LAS FUENTAS INC,2554 N HALSTED ST # 1,CHICAGO,IL,60614,43,39,43-39,19,1472,Music and Dance,916,Music and Dance,12572,RENEW,,02/22/2019,03/20/2019,N,04/16/2019,07/15/2021,03/20/2019,03/21/2019,AAI,,35,41.928910473,-87.64902932,"(41.92891047281184, -87.64902932031382)"
2391027-20170314,2391027,14864,2,LITTLE JIM'S INC,LITTLE JIM'S,3501-3505 N HALSTED ST 1,CHICAGO,IL,60657,46,24,46-24,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2391027,C_EXPA,03/25/2015,12/04/2015,12/04/2015,Y,03/14/2017,02/15/2019,03/14/2017,03/14/2017,AAI,,18,41.945509753,-87.64928457,"(41.94550975342797, -87.64928456978339)"
14624-20181016,2617870,6525,1,SOUTH LOOP CLUB INC,SOUTH LOOP CLUB INC,701 S STATE ST,CHICAGO,IL,60605,4,17,4-17,1,1472,Music and Dance,916,Music and Dance,14624,RENEW,,08/15/2018,08/31/2018,N,10/16/2018,10/15/2020,08/31/2018,09/04/2018,AAI,,,41.873055576,-87.627417813,"(41.87305557644521, -87.62741781254495)"
1249460-20170316,2589249,242832,1,"MAMA G, LLC",PROOF,1045 N RUSH ST,CHICAGO,IL,60611,42,1,42-1,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1249460,RENEW,,03/27/2018,03/27/2018,N,03/16/2017,03/15/2019,03/27/2018,03/27/2018,AAI,,,41.902163279,-87.628035347,"(41.902163278696534, -87.62803534651201)"
